,message,label_maj
6745,"Narrated 'Urwa:Aisha used to recommend at-Talbina for the sick and for such a person as grieved over a dead person. She used to say, ""I heard Allah's Messenger (锓�) saying, ' at-Talbina gives rest to the heart of the patient and makes it active and relieves some of his sorrow and grief.'""丨賻丿賾賻孬賻賳賻丕 丨賽亘賾賻丕賳購 亘賿賳購 賲購賵爻賻賶貙 兀賻禺賿亘賻乇賻賳賻丕 毓賻亘賿丿購 丕賱賱賾賻賴賽貙 兀賻禺賿亘賻乇賻賳賻丕 賷購賵賳購爻購 亘賿賳購 賷賻夭賽賷丿賻貙 毓賻賳賿 毓購賯賻賷賿賱賺貙 毓賻賳賽 丕亘賿賳賽 卮賽賴賻丕亘賺貙 毓賻賳賿 毓購乇賿賵賻丞賻貙 毓賻賳賿 毓賻丕卅賽卮賻丞賻 賭 乇囟賶 丕賱賱賴 毓賳賴丕 賭 兀賻賳賾賻賴賻丕 賰賻丕賳賻鬲賿 鬲賻兀賿賲購乇購 亘賽丕賱鬲賾賻賱賿亘賽賷賳賽 賱賽賱賿賲賻乇賽賷囟賽 賵賻賱賽賱賿賲賻丨賿夭購賵賳賽 毓賻賱賻賶 丕賱賿賴賻丕賱賽賰賽貙 賵賻賰賻丕賳賻鬲賿 鬲賻賯購賵賱購 廿賽賳賾賽賷 爻賻賲賽毓賿鬲購 乇賻爻購賵賱賻 丕賱賱賾賻賴賽 氐賱賶 丕賱賱賴 毓賱賷賴 賵爻賱賲 賷賻賯購賵賱購  "" 廿賽賳賾賻 丕賱鬲賾賻賱賿亘賽賷賳賻丞賻 鬲購噩賽賲賾購 賮購丐賻丕丿賻 丕賱賿賲賻乇賽賷囟賽貙 賵賻鬲賻匕賿賴賻亘購 亘賽亘賻毓賿囟賽 丕賱賿丨購夭賿賳賽 "".Reference	 : Sahih al-Bukhari 5689In-book reference	 : Book 76, Hadith 12USC-MSA web (English) reference	 : Vol. 7, Book 71, Hadith 593  (deprecated numbering scheme)",1
6746,There was a long explanation to it. I don't remember. I think it's in paper somewhere,0
6747,Ok try to do week end course in coimbatore.,0
6748,"Oh, then your phone phoned me but it disconnected",0
6749,馃寘馃榾馃檹 Suprabatham 馃尮Lovely times of life will not return back. But the lovely relation and missing memories of lovely people will stay in the heart forever.馃尮Don't only be close with someone who makes you happy. Be close with someone who can't be happy without you. It makes a lot of difference in life.馃尮馃尮 Good Morning馃尮& Make It A Great Day Ahead Full Of Joy & Happiness.馃寘馃榾馃檹馃尮,1
6750,I guess for 5th and 19th we are sorted for the venue.,0
6751,WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.,1
6752,I just bought a Quad Lock! The best iPhone mount 4 Cyclists & Runners! Discount via link. [referral_link] via @quadlockcase,1
6753,"It is observed that G04 is ordering food late night at 1am & 2am. Security is compromised when the delivery person comes inside the apartment at odd hours.Beyond 11pm, if there is any food delivery, it has to collected down near the main gate. Delivery person will not be allowed inside the apartment.",0
6754,Brand-Puma SuedeCustom Stock 馃槏Limited StockFor HIMSize Available-41 To 45 EuroPrice-2550Rs.Shipping Free,1
6755,Desires- u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.,0
6756,RA1511003010439Carbon Nanotechnology:15NT301E: Dr C Siva(102016)Dept: Nanotechnology,0
6757,Sanjay Khan did Tippu serial - Had an accident and career ended.Vijay Mallya bought Tippu sword - Lost everything and became a fugitive.Siddaramaiah did Tippu Jayanti - Lost the CM post and stood in front of HDK house requesting to become CM.Who wants to glorify Tipu Sultan next?馃槃馃槢馃槀馃槃馃槢馃槀,1
6758,Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's,1
6759,U give yr presentation to yr class advisor,0
6760,But some of queries and messages I am receiving some of them who are not registered by the other reasons they want to attend,0
6761,"Want some whacky caricatures to  kickoff Christmas , and no we won't give it to you printed just hang on the wall but digital for multipurpose use. I know a place and its dope. Ping me for details and introductory offers going on so hurry.P.S - I know most of you already know it's stoned Santa but for those who don't a surprise element for the Christmas vibes.",1
6762,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,1
6763,"Universal 鈥淭ruth鈥� Message-Help A ~Girl When She Is In 鈥楾rouble鈥�,,,鈥︹�︹�︹�︹�� And 鈥︹�︹�︹�︹�he Will ~Surely 鈥楻emember鈥� You,,,Only When ~She Is Again In 鈥楾rouble鈥�.馃榾 馃檪 馃槈 馃槢 馃檪 馃榾 馃檪 馃槈 馃槢 馃檪 馃榾",1
6764,I am getting threats from your sales executive Shifad as i raised complaint against him. Its an official message.,0
6765,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ,0
6766,Yes. Including me as well in the list. Congrats to both winners and losers. Err... winning team and non-Winning team sounds better. Great team spirit ..,0
6767,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",1
6768,"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins.",1
6769,If I was I wasn't paying attention,0
6770,mam what is the format for publishing project/paper,0
6771,Job OpeningMega hiringLooking for 7- 12 MLA from KarnatakaWho can join immediatelyEligibility : elected as MLA in 2018Designation : cabinet ministerSalary:100 Crore RS  bonus for immediate join andAs per MLA salary + some  dealsCompany Name BJP,1
6772,Nice to see this group so active.,0
6773,"I am confused, very confused... who is he?",0
6774,Just check with him how he is planning to contribute,0
6775,People they have got some really creative ideas and pure talent. Do give it a shot. You will not be disappointed馃檪馃檪馃檪馃檪,1
6776,13 hour stretches in it! [referral_link] via @dockatotOBSESSED with @Edoughble cookie dough! Use my referral link to get 25% off now! You鈥檙e welcome:) [referral_link] via @edoughble,1
6777,"Sardarji goes into a store and sees a shiny object. He asks the clerk, ""What is that shiny object?"" The clerk replies, ""That is a Thermos flask."" The Sardar asks, ""What does it do?"" The clerk responds, ""Keeps hot things hot and cold things cold."" The Sardar says, ""I'll take it!"" The next day, he walks into work with his new Thermos. His Sardar boss sees him and asks, ""What is that shiny object with you?"" He said, ""It's a Thermos flask."" The boss asks, ""What does it do?"" He replies, ""Keeps hot things hot and cold things cold."" The boss said, ""Wow, what do you have in it?"" The Sardar replies, ""Two cups of coffee and a coke.""馃槃馃槃馃槃馃槃",1
6778,Did any one requested for maths coaching class ?,0
6779,"鉁� COD AVAILABLE 鉁呪潱 *Collaboration of Shelf Life & G-Shock, made a tough looking wrist watch.* 鉂ｐ煂� G-Shock ShelfLife Steel, Digital Model Available & Ready to ship today 馃専# Casio G-Shock# Unisex# 7A# Gshock ShelfLife# Case Size - 42mm# Features- Automatic time set, day, date, alarm, digital, dust resistant , *Special Light Feature* and water resistant and many more including G-Shock original tin box鉁� New model with Price updated & Free G-Shock Original tin box 鉁ˋvailable @ Rs 1499/- Free Ship*Please Note - Working light video sent above. Check for more clarity* 馃槏",1
6780,Can you just come in for a sec? There's somebody here I want you to see,0
6781,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a 氓拢2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!",1
6782,Great! How is the office today?,0
6783,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q=",1
6784,Is there coming friday is leave for pongal?do you get any news from your work place.,0
6785,Can't we get coefficients directly from scipy.rfft?,0
6786,"Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldn氓脮t make ur b氓脮day 2 hun!",0
6787,Remember to ask alex about his pizza,0
6788,Ma鈥檃m F slot still isn鈥檛 uploaded,0
6789,"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties...",0
6790,"鈥淲hat you seek you shall never find.For when the Gods made man,They kept immortality to themselves.Fill your belly.Day and night make merry.Let Days be full of joy.Love the child who holds your hand.Let your wife delight in your embrace.For these alone are the concerns of man.鈥濃�� The Epic of Gilgamesh",1
6791,She's good. How are you. Where r u working now,0
6792,"Fuck babe, I miss you sooooo much !! I wish you were here to sleep with me ... My bed is so lonely ... I go now, to sleep ... To dream of you, my love ...",1
6793,鈥淭o say nothing is saying something. You must denounce things you are against or one might believe that you support things you really do not.鈥�,1
6794,Biswaroop come to tech park sixth dloore,0
6795,Even i cant close my eyes you are in me our vava playing umma :-D,0
6796,Would there be HDMI cable at the venue?,0
6797,"鈥淵our life philosophy might be totally wrong, it might be very inadequate or quite primitive or it may be nonsense and silly! And so, dear friend, you must become familiar with the life philosophies of others! To be able to think of the fact that there may be paths much superior than your path is a great wisdom!鈥�",1
6798,I.e. After the line mentioning the name of the student the guide name should be mentioned as .... Under the guidance of ..... (Name of the guide with designation ) ...,0
6799,We can talk in the morning like 7 or 8 if everyone is ok with it? After 2 pm I am having coding exam which is for 4-6 hours.馃憤,0
6800,Life is no good if there are no friends around. And I am lucky because I have so many of them. Wishing you all a very good morning.,1
